조사월,기온_C,야간기온_C,DIF,EC_dS_m,일사량_Wm2,slr_wma,관수량,경과일,GDD정규화,GDD정규화_sq,적산온도,누적일사량,CU_norm,연간CU,NDVI,ET0_mm,종형_T,종형_EC,줄기굵기_실측,엽장_실측,런너번호,꽃수,관부직경_mm,과실수대리,과당무게대리_g,수확량_kg_10a,당도_Brix,특품율
1,-6.1,-17.5,11.4,0.91,256.2,256.3,3.4,12.0,0.1015,0.0103,-3.7,311.9,0.7143,871.0,0.3554,0.5,733.46,0.037,5.3,11.5,2.0,16.470721292766832,9.12,12.92,17.0,795.0,6.79,0.349
3,5.7,-6.1,11.8,1.4,472.1,462.7,2.6,12.0,0.0992,0.0098,3.4,562.3,0.6449,816.0,0.3337,0.5,233.25,0.0928,4.3,15.8,2.0,14.06534390993136,7.4,11.06,19.3,795.0,7.43,0.338
4,11.7,3.4,8.3,1.1,572.7,580.9,0.4,34.0,0.3763,0.1416,19.7,1927.0,0.4072,626.0,0.4816,0.5,86.3,0.0,5.18,12.5,1.0,14.43473759205233,8.91,11.75,18.7,795.0,7.41,0.32
4,14.8,3.8,11.0,0.72,553.1,548.6,1.5,20.0,0.3304,0.1092,15.0,1117.8,0.5175,714.0,0.5319,0.5,38.33,0.1409,3.49,10.5,1.0,9.145190534431787,6.01,7.87,21.6,1117.0,7.58,0.446
2,0.6,-11.9,12.5,1.04,249.8,250.0,0.6,27.0,0.2226,0.0495,0.8,667.3,0.5716,757.0,0.273,0.5,415.95,0.0034,4.4,12.5,2.0,14.648793324142089,7.57,11.44,17.5,795.0,6.65,0.518
1,-3.7,-16.8,13.0,1.32,248.3,250.5,2.8,20.0,0.1688,0.0285,-3.8,503.1,0.5472,738.0,0.2123,0.5,610.66,0.0465,4.9,12.0,2.0,8.885706772966042,8.43,7.1,17.2,795.0,7.07,0.303
3,0.8,-10.4,11.2,0.58,362.6,356.3,1.2,62.0,0.5153,0.2655,2.5,2242.1,0.7345,888.0,0.464,0.5,408.2,0.2745,4.8,13.0,3.0,12.968371677357222,8.26,9.71,19.3,795.0,9.0,0.529
11,8.3,-4.9,13.2,1.18,256.2,252.6,0.4,39.0,0.3284,0.1078,16.4,1009.6,0.5702,756.0,0.3048,0.5,160.68,0.0065,4.1,10.3,1.0,12.656331149447789,7.05,10.55,17.7,795.0,6.83,0.408
1,-0.0,-9.3,9.3,0.79,245.5,248.2,3.5,39.0,0.3253,0.1058,-0.1,958.5,0.7911,933.0,0.3119,0.5,442.42,0.0973,4.28,10.0,2.0,18.238925308110037,7.36,14.31,15.4,795.0,8.07,0.471
2,4.0,-7.6,11.6,1.39,200.7,217.8,2.2,59.0,0.4913,0.2414,11.7,1182.9,0.5086,707.0,0.5415,0.5,290.32,0.0837,4.9,17.5,2.0,8.011582019080363,8.43,6.42,15.1,795.0,9.84,0.541
12,6.8,-2.6,9.4,1.81,239.2,243.1,0.6,42.0,0.3541,0.1254,14.5,1016.4,1.0,1142.0,0.4363,0.5,200.74,0.5081,5.7,12.4,2.0,20.706832604820328,9.81,16.33,12.9,795.0,7.91,0.492
11,7.2,-4.5,11.7,2.07,188.3,200.0,1.9,50.0,0.419,0.1755,18.0,946.5,0.5414,733.0,0.348,0.5,191.69,0.9339,11.61,15.5,1.0,16.00982571902144,19.98,13.04,13.3,795.0,8.38,0.314
4,9.9,-0.1,10.0,1.99,484.3,492.5,2.6,26.0,0.2174,0.0473,12.9,1263.7,0.6078,786.0,0.4108,0.5,123.49,0.796,4.1,15.2,4.0,4.816178245351331,7.05,2.9,16.6,795.0,7.14,0.448
11,9.3,-3.6,13.0,0.33,332.9,326.2,0.6,42.0,0.3526,0.1243,19.8,1408.5,0.5705,756.0,0.4417,0.5,135.89,0.5941,5.5,13.5,1.0,11.763492068295783,9.46,9.88,20.8,795.0,6.88,0.431
4,16.2,5.5,10.7,1.24,495.2,486.8,3.5,13.0,0.2368,0.0561,10.3,630.4,0.7187,875.0,0.3734,0.5,23.45,0.02,2.9,14.0,1.0,17.630242679316684,4.99,14.4,19.2,2630.1,7.49,0.417
12,4.7,-5.2,9.9,1.23,198.9,217.1,1.9,46.0,0.3853,0.1485,10.8,919.4,0.9064,1025.0,0.5396,0.5,265.98,0.0182,6.1,13.5,3.0,19.072597282642555,10.5,14.43,14.1,795.0,10.09,0.429
3,6.8,-2.1,8.9,1.56,381.3,384.1,3.1,28.0,0.2312,0.0535,9.4,1057.7,0.3608,589.0,0.2983,0.5,201.44,0.208,4.1,9.5,3.0,11.388110870409587,7.05,8.23,15.3,795.0,7.18,0.375
1,2.4,-9.0,11.4,1.41,256.5,244.1,3.1,61.0,0.5101,0.2602,7.4,1570.0,0.5685,755.0,0.5041,0.5,345.19,0.0964,6.2,11.0,3.0,18.989021142991753,10.67,14.1,15.7,795.0,9.62,0.465
1,0.0,-12.9,12.9,1.61,208.3,186.1,1.6,55.0,0.4577,0.2094,0.0,1144.1,0.7498,900.0,0.5173,0.5,440.73,0.2592,4.57,6.5,3.0,11.855317331542208,7.86,8.89,15.7,795.0,9.02,0.419
11,2.9,-5.4,8.3,1.04,339.3,332.1,2.0,41.0,0.3399,0.1155,6.0,1383.9,0.4436,655.0,0.4231,0.5,326.04,0.0033,6.0,13.0,2.0,17.70740323806705,10.32,13.64,15.4,795.0,9.22,0.448
11,6.5,-7.4,13.9,1.26,306.9,294.9,2.0,37.0,0.3082,0.095,12.0,1135.2,0.5158,713.0,0.3689,0.5,211.05,0.026,4.5,11.5,1.0,21.719502709535643,7.74,17.3,18.8,795.0,8.15,0.451
11,8.1,-1.3,9.3,1.58,226.2,229.6,2.4,24.0,0.203,0.0412,9.8,551.2,0.3578,586.0,0.2314,0.5,167.26,0.2321,4.1,7.9,4.0,17.002266640399604,7.05,11.84,13.2,795.0,7.18,0.425
12,4.3,-7.7,12.1,1.06,303.4,300.2,0.2,56.0,0.4694,0.2204,12.2,1708.9,0.572,758.0,0.3651,0.5,277.35,0.0016,3.22,10.4,2.0,14.63495118440805,5.54,11.43,17.9,795.0,8.16,0.516
4,17.5,8.6,9.0,1.15,531.2,521.5,0.1,15.0,0.3138,0.0985,13.2,797.4,0.8595,988.0,0.3745,0.5,11.96,0.0026,4.1,11.4,4.0,10.165676740563438,7.05,7.11,18.6,848.0,6.4,0.372
4,13.1,1.5,11.6,1.06,525.7,515.0,0.6,15.0,0.2019,0.0408,9.8,784.2,0.4985,699.0,0.3267,0.5,62.06,0.0016,5.46,10.0,1.0,13.116101910993665,9.39,10.84,20.8,888.0,7.27,0.353
1,-2.0,-14.3,12.3,1.18,256.6,261.5,1.3,18.0,0.148,0.0219,-1.8,455.9,0.1719,438.0,0.2943,0.5,528.73,0.0069,5.7,14.0,1.0,16.482601992721715,9.81,13.1,17.1,795.0,6.63,0.376
12,0.9,-12.0,12.9,0.5,254.3,255.7,0.9,39.0,0.3277,0.1074,1.8,999.8,0.7824,926.0,0.4521,0.5,403.76,0.3573,5.3,13.0,3.0,20.582064329347467,9.12,15.46,19.2,795.0,7.77,0.347
2,2.3,-11.4,13.7,1.2,384.5,371.4,3.8,56.0,0.4687,0.2197,6.5,2162.6,0.4669,673.0,0.5348,0.5,349.78,0.0091,4.3,12.8,1.0,14.936205264253674,7.4,12.18,20.0,795.0,10.11,0.5
4,12.6,1.5,11.2,1.08,467.7,456.5,2.5,30.0,0.3784,0.1432,18.8,1392.0,0.5118,709.0,0.3366,0.5,70.08,0.0003,4.0,17.2,3.0,17.28968070100329,6.88,12.78,19.5,795.0,8.14,0.383
11,9.7,1.7,8.1,0.94,282.4,292.5,3.3,45.0,0.3715,0.138,21.7,1259.0,0.7205,876.0,0.442,0.5,126.67,0.0249,5.7,10.0,1.0,10.744316702741912,9.81,9.23,14.6,795.0,6.95,0.387
2,3.4,-9.1,12.5,0.95,485.2,474.0,2.6,38.0,0.3152,0.0993,6.4,1835.2,0.9842,1087.0,0.455,0.5,310.35,0.0236,6.4,16.0,1.0,17.19521673158573,11.01,14.28,21.2,795.0,7.95,0.412
3,5.4,-4.0,9.4,1.02,466.7,477.0,1.6,14.0,0.1168,0.0136,3.8,654.0,0.4276,642.0,0.3898,0.5,243.39,0.0062,4.66,10.0,1.0,11.589507190490966,8.02,9.63,18.3,795.0,6.43,0.417
2,3.0,-8.2,11.2,0.97,286.7,285.8,3.9,49.0,0.4064,0.1652,7.3,1398.3,0.7398,892.0,0.3669,0.5,323.86,0.0157,5.13,9.0,1.0,18.59591535690466,8.83,15.14,17.1,795.0,8.85,0.444
3,8.5,-3.1,11.6,0.8,467.4,477.8,3.2,15.0,0.1223,0.015,6.2,685.8,0.4555,664.0,0.2887,0.5,156.86,0.0874,4.0,14.3,3.0,12.641504512373913,6.88,9.25,20.5,795.0,8.0,0.361
3,9.1,-4.8,13.8,1.03,304.4,320.5,3.1,16.0,0.1314,0.0173,7.2,480.1,0.7055,864.0,0.4808,0.5,142.23,0.0044,4.7,9.4,2.0,11.941507940116121,8.09,9.52,19.4,795.0,8.62,0.391
4,10.8,-2.3,13.1,1.54,467.5,472.6,1.0,27.0,0.2657,0.0706,14.8,1285.0,0.6138,791.0,0.39,0.5,104.06,0.1915,3.9,10.0,2.0,7.8474465634478205,6.71,6.38,19.9,795.0,6.09,0.384
3,7.0,-5.6,12.6,0.64,417.9,428.6,1.4,51.0,0.4213,0.1775,17.6,2113.1,0.8791,1003.0,0.5714,0.5,197.04,0.2144,5.94,11.5,1.0,14.530909459237893,10.22,12.2,21.0,795.0,7.61,0.625
11,6.6,-2.5,9.1,0.74,266.3,268.7,2.8,44.0,0.3684,0.1357,14.6,1177.3,0.5287,723.0,0.5205,0.5,206.88,0.1283,4.8,14.9,3.0,13.297048924153259,8.26,9.8,15.8,795.0,9.02,0.429
2,2.1,-11.4,13.4,1.33,173.3,177.3,2.5,39.0,0.3278,0.1074,4.1,681.6,0.8605,988.0,0.4489,0.5,358.08,0.0547,6.3,8.6,2.0,9.285832762776264,10.84,7.65,16.3,795.0,8.97,0.543
2,3.4,-9.6,13.0,1.31,436.9,445.7,2.8,33.0,0.2774,0.077,5.6,1454.6,0.5016,701.0,0.4461,0.5,310.12,0.0432,4.6,11.2,3.0,11.300825080157251,7.91,8.28,20.0,795.0,7.69,0.415
11,11.4,-1.8,13.2,0.53,267.4,240.6,0.4,56.0,0.5977,0.3573,31.9,1497.5,0.3044,544.0,0.5182,0.5,92.1,0.3251,4.4,11.0,4.0,11.86218621592614,7.57,7.94,19.5,795.0,8.12,0.442
12,1.5,-6.6,8.1,1.6,393.7,390.9,1.1,30.0,0.2491,0.062,2.2,1176.5,0.7519,902.0,0.3845,0.5,381.24,0.2509,4.4,13.4,4.0,17.62545115587755,7.57,12.62,14.7,795.0,7.07,0.388
3,8.3,-1.2,9.4,1.54,456.6,459.3,2.7,38.0,0.3147,0.099,15.6,1724.3,0.6237,799.0,0.3926,0.5,161.92,0.1978,3.8,13.5,2.0,14.72716898627084,6.54,11.54,16.8,795.0,8.73,0.428
3,3.8,-7.7,11.5,1.17,522.7,530.1,1.5,54.0,0.4521,0.2044,10.2,2835.6,0.2447,496.0,0.5607,0.5,296.92,0.0052,4.4,10.0,2.0,14.180627525871062,7.57,10.83,20.4,795.0,8.01,0.422
11,6.1,-5.5,11.5,1.8,252.3,236.7,3.3,19.0,0.1543,0.0238,5.6,467.3,0.5805,764.0,0.3677,0.5,222.98,0.4961,4.8,9.0,1.0,14.409214739528776,8.26,11.87,14.8,795.0,7.43,0.434
3,3.7,-5.2,8.8,1.39,448.3,433.4,3.4,12.0,0.0966,0.0093,2.1,519.9,0.4872,690.0,0.3251,0.5,299.99,0.0814,5.5,8.0,1.0,16.633175994039345,9.46,13.46,16.6,795.0,7.26,0.376
4,12.1,1.9,10.2,1.18,451.8,446.1,2.6,63.0,0.7471,0.5582,38.3,2865.9,0.6156,793.0,0.7084,0.5,79.8,0.0065,5.87,15.5,2.0,9.875253007549368,10.1,7.9,18.3,1911.8,11.1,0.486
2,4.2,-5.0,9.2,1.36,305.0,289.2,3.3,36.0,0.2964,0.0879,7.5,1085.1,0.8082,947.0,0.4394,0.5,281.4,0.0686,5.6,13.0,3.0,9.395571296240067,9.64,7.09,14.8,795.0,8.86,0.323
11,7.4,-6.3,13.6,1.01,353.3,360.5,0.0,47.0,0.3894,0.1516,17.2,1650.9,0.8687,995.0,0.5865,0.5,186.26,0.008,3.44,15.5,3.0,13.292585370104284,5.92,10.06,20.0,795.0,9.2,0.453
1,-4.3,-13.5,9.1,1.24,361.3,365.5,0.8,56.0,0.4694,0.2203,-12.2,2034.8,0.4672,674.0,0.4041,0.5,642.52,0.0209,4.24,10.0,3.0,9.609721663404812,7.3,6.98,15.9,795.0,8.34,0.394
12,2.3,-6.0,8.3,0.38,203.6,197.9,2.2,24.0,0.2011,0.0404,2.7,491.3,0.6315,805.0,0.2527,0.5,351.17,0.5252,4.4,13.2,1.0,12.15372621363206,7.57,10.22,15.0,795.0,6.73,0.433
12,-0.3,-8.5,8.2,1.27,307.8,308.4,3.3,31.0,0.2547,0.0649,-0.5,940.5,0.354,583.0,0.3011,0.5,455.67,0.0274,4.2,12.0,2.0,19.86732449043456,7.23,15.18,14.3,795.0,7.9,0.446
3,5.0,-4.6,9.6,0.81,402.6,413.0,1.3,48.0,0.4034,0.1627,12.1,1948.9,0.377,602.0,0.4995,0.5,256.58,0.0838,4.8,8.0,4.0,18.737397549133785,8.26,13.15,18.0,795.0,8.41,0.432
4,13.8,3.4,10.5,0.8,476.6,479.9,2.2,35.0,0.5078,0.2579,23.9,1646.5,0.9819,1085.0,0.5879,0.5,51.57,0.0893,4.68,16.9,4.0,19.23120776322078,8.05,14.01,19.8,1932.2,8.38,0.393
12,-1.2,-13.1,11.9,1.16,284.3,277.2,2.4,26.0,0.2166,0.0469,-1.6,739.1,0.5358,729.0,0.371,0.5,494.23,0.0039,4.3,15.2,2.0,13.540421189147251,7.4,10.58,17.1,795.0,6.52,0.331
3,6.4,-7.1,13.5,1.79,399.4,390.9,1.9,32.0,0.2701,0.0729,10.4,1294.4,0.5898,772.0,0.2693,0.5,213.2,0.4729,4.48,15.9,3.0,11.402527997650187,7.71,8.42,18.6,795.0,7.72,0.443
11,7.9,-3.8,11.7,0.91,343.8,336.6,2.0,51.0,0.4248,0.1804,20.2,1752.1,0.4324,646.0,0.383,0.5,170.52,0.037,5.61,15.0,1.0,13.223179821022615,9.65,10.86,18.6,795.0,8.91,0.412
4,11.4,-2.2,13.6,0.89,557.8,553.9,1.7,49.0,0.5248,0.2754,28.1,2746.0,0.4642,671.0,0.5483,0.5,92.25,0.0421,5.3,12.1,2.0,14.805660620032418,9.12,11.48,23.3,1924.1,8.94,0.538
3,4.7,-8.6,13.2,0.56,457.6,466.1,0.3,62.0,0.5161,0.2664,14.5,2833.9,0.7722,918.0,0.545,0.5,266.27,0.2866,3.1,11.6,2.0,13.705313057616124,5.33,10.9,22.4,795.0,7.79,0.48
2,3.6,-9.7,13.3,0.51,316.6,325.2,1.3,40.0,0.3317,0.11,7.2,1260.3,0.6255,800.0,0.4335,0.5,301.85,0.3461,4.8,12.5,2.0,11.492761761661102,8.26,9.12,20.4,795.0,10.02,0.415
12,3.1,-5.1,8.2,0.97,229.1,225.0,1.2,65.0,0.5411,0.2928,10.1,1487.7,0.6362,809.0,0.583,0.5,319.84,0.0175,5.38,9.0,1.0,14.268713009490968,9.26,11.81,13.9,795.0,8.44,0.366
3,5.2,-6.6,11.8,0.4,437.6,431.6,3.5,48.0,0.3984,0.1587,12.4,2092.0,0.5377,730.0,0.486,0.5,250.6,0.4846,5.48,14.9,3.0,15.554800014833871,9.43,11.5,21.3,795.0,8.45,0.444
12,-1.6,-10.2,8.6,0.89,231.0,252.2,2.5,17.0,0.1453,0.0211,-1.4,402.8,0.6925,854.0,0.2799,0.5,510.08,0.0424,4.3,10.0,4.0,16.531561149130667,7.4,11.75,14.4,795.0,6.51,0.385
11,6.6,-3.9,10.5,1.26,299.0,291.0,0.9,23.0,0.195,0.038,7.8,699.7,0.5126,710.0,0.3273,0.5,206.6,0.0269,5.92,11.0,1.0,7.40191999461245,10.19,6.56,16.0,795.0,6.27,0.493
2,4.8,-8.8,13.6,1.02,291.4,297.8,1.8,50.0,0.4207,0.177,12.1,1470.8,0.6493,819.0,0.4139,0.5,262.4,0.0062,5.0,9.1,1.0,12.124951835224069,8.6,10.21,19.0,795.0,9.0,0.396
12,2.3,-10.2,12.5,1.6,299.9,309.0,2.2,39.0,0.3275,0.1073,4.6,1178.8,0.9104,1028.0,0.5543,0.5,348.5,0.2486,4.1,10.0,2.0,8.864371230716632,7.05,7.38,16.8,795.0,7.5,0.282
1,-1.0,-11.2,10.2,1.04,345.9,365.6,3.9,55.0,0.4619,0.2133,-2.8,1916.9,0.4766,681.0,0.6203,0.5,484.93,0.0041,3.2,8.0,4.0,20.560638893645603,5.51,14.6,17.1,795.0,8.79,0.469
4,11.3,-2.6,13.9,1.14,554.4,538.0,1.8,47.0,0.491,0.2411,26.4,2586.3,0.4515,661.0,0.5927,0.5,93.79,0.0019,5.75,9.0,3.0,10.242666567277006,9.89,7.44,22.9,795.0,9.62,0.477
2,2.7,-5.4,8.1,1.01,356.0,360.4,3.3,54.0,0.45,0.2025,7.3,1922.5,0.6373,810.0,0.5049,0.5,334.45,0.0074,4.4,13.4,3.0,17.394863040908174,7.57,12.96,15.6,795.0,8.42,0.434
4,17.4,8.4,9.0,1.25,550.1,549.1,3.6,31.0,0.6294,0.3961,26.5,1678.6,0.7378,890.0,0.6728,0.5,13.14,0.0229,4.76,13.0,2.0,17.94632371899787,8.19,14.05,18.6,2848.0,11.08,0.425
1,1.9,-10.2,12.1,0.91,192.1,203.2,0.7,33.0,0.2729,0.0745,3.2,629.2,0.4767,681.0,0.4276,0.5,363.34,0.0357,3.7,9.6,1.0,19.757654945277757,6.37,15.8,16.6,795.0,8.88,0.558
11,4.7,-5.5,10.2,1.28,291.9,293.1,3.1,62.0,0.5187,0.2691,14.5,1816.8,0.8867,1009.0,0.5419,0.5,266.72,0.0316,3.8,12.2,2.0,16.46271491925188,6.54,13.06,15.6,795.0,9.44,0.488
11,11.6,2.1,9.4,1.19,242.6,224.0,2.5,57.0,0.6279,0.3943,33.2,1391.1,0.709,867.0,0.6562,0.5,88.94,0.0082,5.14,8.7,1.0,9.58812616464343,8.84,8.36,14.5,927.8,9.49,0.44
1,-1.4,-13.8,12.4,0.86,259.3,273.4,3.8,49.0,0.4099,0.168,-3.4,1275.3,0.7822,926.0,0.5341,0.5,500.22,0.0583,4.8,11.2,1.0,19.937246947506196,8.26,16.18,18.0,795.0,9.54,0.486
12,2.7,-6.3,9.0,1.07,258.5,267.5,2.3,60.0,0.499,0.249,8.1,1547.8,0.6349,808.0,0.5289,0.5,334.25,0.0011,4.01,9.1,2.0,22.127047682673826,6.9,17.1,14.7,795.0,7.38,0.403
2,2.7,-5.6,8.3,1.15,265.8,263.5,2.7,47.0,0.3888,0.1512,6.3,1240.4,0.6224,798.0,0.5559,0.5,334.74,0.0023,4.4,10.4,4.0,8.255479051139968,7.57,5.49,14.0,795.0,7.55,0.28
12,3.1,-5.9,9.0,0.9,243.2,258.7,0.6,12.0,0.1021,0.0104,1.9,298.0,0.857,986.0,0.2741,0.5,319.57,0.0386,4.66,12.0,1.0,19.925854416835826,8.02,16.23,14.9,795.0,5.45,0.325
4,11.5,3.0,8.5,0.71,447.9,450.3,1.5,19.0,0.2077,0.0432,11.0,862.5,0.4341,647.0,0.2763,0.5,90.75,0.1542,4.7,9.5,3.0,14.379441624326867,8.09,10.53,18.1,795.0,7.71,0.376
1,0.0,-12.3,12.3,0.3,303.2,300.1,1.8,12.0,0.103,0.0106,0.0,375.0,0.3808,605.0,0.2442,0.5,440.13,0.64,3.1,17.0,2.0,13.397220335612632,5.33,10.35,20.0,795.0,7.32,0.248
4,15.7,5.3,10.4,0.99,475.6,469.4,1.7,60.0,1.0,1.0,47.4,2874.6,0.5462,737.0,0.8484,0.5,28.17,0.0124,5.29,7.0,3.0,13.326037749367698,9.1,9.83,19.3,2155.3,11.77,0.511
12,0.2,-10.1,10.3,1.45,262.3,265.6,4.0,64.0,0.5319,0.2829,0.6,1674.0,0.5249,720.0,0.6452,0.5,432.92,0.1229,4.7,14.1,2.0,10.033851108757467,8.09,7.95,14.8,795.0,8.28,0.535
4,15.1,6.4,8.8,1.3,453.3,450.4,1.7,36.0,0.6131,0.3759,27.5,1644.6,0.415,632.0,0.5701,0.5,34.33,0.0388,4.9,7.6,1.0,10.217205743445573,8.43,8.59,16.9,1985.6,9.01,0.435
3,5.4,-3.1,8.5,1.12,436.5,439.3,3.3,31.0,0.2586,0.0669,8.4,1354.5,0.6349,808.0,0.386,0.5,243.14,0.0004,6.25,12.0,2.0,15.909001842660766,10.75,12.44,16.8,795.0,8.29,0.498
12,-1.9,-11.3,9.4,0.68,172.6,161.0,2.4,23.0,0.1916,0.0367,-2.2,396.9,0.4167,633.0,0.2169,0.5,525.65,0.1735,6.06,10.0,1.0,10.470366359245874,10.43,8.79,14.7,795.0,8.4,0.394
2,-3.6,-17.0,13.3,1.22,366.1,372.4,3.7,63.0,0.5224,0.2729,-11.4,2294.8,0.5898,772.0,0.4835,0.5,607.57,0.0143,10.56,8.4,4.0,17.549068337566073,18.17,12.43,19.4,795.0,10.71,0.381
3,4.9,-6.3,11.2,1.49,497.0,519.5,3.3,34.0,0.285,0.0813,8.4,1700.1,0.7081,866.0,0.5037,0.5,258.7,0.1551,4.56,11.0,1.0,9.639409689554554,7.85,8.4,19.0,795.0,7.87,0.4
4,14.7,4.8,9.8,0.91,582.2,568.5,2.1,57.0,0.9163,0.8396,41.7,3303.5,0.6961,857.0,0.8324,0.5,39.83,0.0353,5.42,8.5,2.0,15.667060100765449,9.33,12.31,20.6,2879.7,11.13,0.551
2,5.6,-6.4,12.0,1.67,313.8,320.4,3.1,19.0,0.1587,0.0252,5.3,597.5,0.6605,828.0,0.3761,0.5,236.66,0.3224,4.6,13.0,1.0,13.073076101100934,7.91,10.93,16.4,795.0,7.03,0.416
3,7.8,-5.4,13.2,1.22,353.7,366.8,1.5,58.0,0.4854,0.2356,22.7,2060.4,0.5615,749.0,0.5855,0.5,174.51,0.0151,4.68,13.0,4.0,11.125211328170707,8.05,7.59,19.1,795.0,8.49,0.455
2,1.9,-9.6,11.5,1.13,405.2,417.4,0.3,23.0,0.1888,0.0356,2.2,917.9,0.8019,942.0,0.2278,0.5,363.43,0.0011,5.1,12.0,3.0,14.356339055236832,8.78,10.81,18.7,795.0,6.05,0.358
11,2.9,-7.9,10.8,0.88,351.5,334.6,1.3,36.0,0.296,0.0876,5.1,1248.5,0.6355,808.0,0.2619,0.5,328.15,0.0471,4.0,14.0,2.0,13.342770930982319,6.88,10.52,18.0,795.0,8.19,0.291
1,0.7,-13.3,14.0,0.6,172.8,168.5,0.7,64.0,0.5353,0.2866,2.1,1109.9,0.9015,1021.0,0.4936,0.5,414.09,0.2484,4.96,10.0,2.0,13.898672445101392,8.53,11.15,18.6,795.0,8.92,0.474
12,3.1,-7.2,10.2,0.35,355.3,323.9,1.5,50.0,0.4195,0.176,7.7,1788.6,0.7097,868.0,0.404,0.5,322.1,0.5637,3.3,16.0,1.0,16.598432940110797,5.68,13.62,18.9,795.0,8.59,0.45
12,2.4,-6.1,8.5,1.1,178.2,172.1,3.7,18.0,0.149,0.0222,2.1,318.6,1.0,1164.0,0.3366,0.5,346.51,0.0,4.5,17.0,1.0,14.592530725777047,7.74,12.34,13.0,795.0,7.82,0.322
11,7.6,-0.9,8.5,1.23,346.5,332.8,3.3,31.0,0.2597,0.0675,11.8,1080.0,0.5061,705.0,0.4523,0.5,180.01,0.0167,4.9,9.0,4.0,16.806352056860273,8.43,11.81,15.2,795.0,7.55,0.476
3,5.6,-5.3,10.9,0.74,459.2,452.6,3.1,18.0,0.1459,0.0213,4.9,804.0,0.7365,889.0,0.3347,0.5,236.46,0.1317,5.0,4.1,2.0,14.937370137541153,8.6,11.79,20.1,795.0,7.0,0.391
3,5.5,-8.1,13.5,1.24,398.6,398.7,3.2,61.0,0.5063,0.2563,16.6,2421.8,0.7792,923.0,0.622,0.5,241.09,0.0206,4.31,8.1,2.0,11.583415020201272,7.42,9.31,20.0,795.0,8.51,0.517
2,-1.5,-14.3,12.8,1.02,343.2,324.4,1.0,28.0,0.2312,0.0535,-2.1,952.4,0.7899,932.0,0.3335,0.5,507.51,0.0068,5.8,14.2,3.0,12.764218335117004,9.98,9.61,19.1,795.0,5.98,0.411
11,8.3,-3.2,11.5,0.82,317.1,310.7,2.9,59.0,0.4902,0.2403,24.3,1865.5,0.4461,657.0,0.5239,0.5,161.88,0.0756,6.33,9.0,1.0,8.643632724593832,10.89,7.44,18.2,795.0,8.08,0.452
1,-3.5,-13.4,9.8,1.6,213.5,205.4,1.3,30.0,0.2537,0.0644,-5.4,649.9,0.7449,896.0,0.4929,0.5,602.32,0.2528,5.08,12.0,3.0,7.884267740782668,8.74,5.91,13.4,795.0,6.44,0.429
4,11.8,-2.1,13.9,1.62,561.2,563.8,3.7,42.0,0.4791,0.2296,24.9,2372.9,0.8495,980.0,0.5812,0.5,84.65,0.2671,4.0,9.5,1.0,16.194223792519264,6.88,13.43,21.8,795.0,11.11,0.464
1,-1.2,-14.0,12.7,0.91,346.0,339.0,3.5,47.0,0.3926,0.1541,-2.9,1629.8,0.6688,835.0,0.3528,0.5,494.19,0.0374,4.0,7.0,4.0,11.514072492707733,6.88,7.97,19.4,795.0,8.83,0.394
1,-2.2,-12.8,10.7,0.66,121.0,107.6,3.4,42.0,0.3485,0.1214,-4.5,506.0,0.587,770.0,0.5283,0.5,535.97,0.1926,4.7,10.2,3.0,16.387663960843568,8.09,12.16,15.0,795.0,8.63,0.433
12,1.7,-6.7,8.4,1.24,283.6,300.1,0.2,40.0,0.3317,0.11,3.4,1128.7,0.8038,943.0,0.4174,0.5,372.92,0.0199,5.0,9.5,3.0,12.98962204076217,8.6,9.79,14.2,795.0,9.56,0.521
11,7.5,-2.2,9.7,0.52,355.6,336.6,1.7,36.0,0.3003,0.0902,13.5,1281.2,0.945,1056.0,0.4002,0.5,182.13,0.3324,4.31,8.5,3.0,9.002859423854098,7.42,6.91,18.1,795.0,8.0,0.424
2,2.2,-6.3,8.5,0.97,318.0,333.8,3.2,19.0,0.1556,0.0242,2.0,593.7,0.6122,790.0,0.3572,0.5,354.7,0.0158,3.4,13.0,2.0,14.282172543315962,5.85,11.2,15.4,795.0,6.67,0.336
1,-2.8,-13.7,10.9,1.48,335.6,326.9,2.9,60.0,0.5025,0.2525,-8.4,2023.6,0.3193,555.0,0.4478,0.5,566.46,0.1421,5.0,14.5,2.0,15.253268110781534,8.6,11.7,16.4,795.0,10.46,0.456
1,-5.2,-14.7,9.5,1.12,289.7,292.1,3.4,23.0,0.1934,0.0374,-6.0,672.5,0.6921,854.0,0.398,0.5,687.0,0.0004,5.35,17.0,3.0,16.39395973549626,9.21,12.25,15.5,795.0,7.08,0.461
4,15.7,4.6,11.1,1.9,473.4,489.0,2.0,52.0,0.9288,0.8627,40.9,2472.5,0.7631,910.0,0.71,0.5,28.41,0.642,6.06,7.2,2.0,17.211234365688355,10.43,13.52,17.5,2972.4,10.69,0.559
2,-4.3,-16.3,12.1,1.12,315.1,298.9,2.8,29.0,0.2428,0.0589,-6.2,918.1,0.7033,863.0,0.4078,0.5,638.13,0.0003,3.8,14.5,3.0,10.106072179275845,6.54,7.54,17.9,795.0,9.45,0.443
1,2.2,-8.6,10.8,1.05,252.1,274.9,2.2,20.0,0.1696,0.0288,2.2,513.1,0.608,786.0,0.3941,0.5,353.11,0.0027,4.6,11.0,3.0,13.862039904784238,7.91,10.28,16.1,795.0,7.75,0.357
